timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129413180,-1.3286148,6.122635,7.6540413,0.069485866,-0.10827578,-0.032833982,0.35030943,-0.030338569,-0.1724593,-7.275,-2.6437502,-32.98125
1763129413181,-1.3286148,6.122635,7.6540413,0.091324285,-0.08643737,0.076358095,0.35030943,-0.030338569,-0.1724593,-7.275,-2.6437502,-32.98125
1763129413181,-1.3286148,6.122635,7.6540413,0.091324285,-0.08643737,0.076358095,0.35046858,-0.030945648,-0.17398234,-7.275,-2.6437502,-32.98125
1763129413182,-0.6047859,6.1190457,7.7383885,0.091324285,-0.08643737,0.076358095,0.35046858,-0.030945648,-0.17398234,-7.275,-2.6437502,-32.98125
1763129413197,-0.6047859,6.1190457,7.7383885,0.091324285,-0.08643737,0.076358095,0.35046858,-0.030945648,-0.17398234,-10.06875,-2.30625,-29.6625
1763129413200,-0.6047859,6.1190457,7.7383885,0.00763581,0.045051277,0.07910699,0.35046858,-0.030945648,-0.17398234,-10.06875,-2.30625,-29.6625
1763129413200,-0.6047859,6.1190457,7.7383885,0.00763581,0.045051277,0.07910699,0.34983325,-0.030841438,-0.17335153,-10.06875,-2.30625,-29.6625
1763129413201,-0.3906283,6.4067826,7.4979095,0.00763581,0.045051277,0.07910699,0.34983325,-0.030841438,-0.17335153,-10.06875,-2.30625,-29.6625
1763129413219,-0.3906283,6.4067826,7.4979095,0.00763581,0.045051277,0.07910699,0.34983325,-0.030841438,-0.17335153,-10.8,-4.875,-29.04375
1763129413222,-0.3906283,6.4067826,7.4979095,0.00763581,0.045051277,0.07910699,0.3497902,-0.030920906,-0.17197229,-10.8,-4.875,-29.04375
1763129413223,-0.3906283,6.4067826,7.4979095,0.008704823,0.04382955,0.07269291,0.3497902,-0.030920906,-0.17197229,-10.8,-4.875,-29.04375
1763129413223,-0.4833502,6.519245,7.3064837,0.008704823,0.04382955,0.07269291,0.3497902,-0.030920906,-0.17197229,-10.8,-4.875,-29.04375
1763129413237,-0.4833502,6.519245,7.3064837,0.008704823,0.04382955,0.07269291,0.3497902,-0.030920906,-0.17197229,-5.7937503,-1.5,-33.61875
