timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129323903,7.556534,4.582854,4.433302,-0.3688096,0.9779945,-0.054366965,-0.30251536,-0.3999606,-0.8032346,-31.781252,-25.800001,-3.6000001
1763129323903,7.556534,4.582854,4.433302,-0.3688096,0.9779945,-0.054366965,-0.2954984,-0.3937415,-0.80803955,-31.781252,-25.800001,-3.6000001
1763129323903,7.021738,4.7778687,4.67737,-0.3688096,0.9779945,-0.054366965,-0.2954984,-0.3937415,-0.80803955,-31.781252,-25.800001,-3.6000001
1763129323918,7.021738,4.7778687,4.67737,-0.3688096,0.9779945,-0.054366965,-0.2954984,-0.3937415,-0.80803955,-33.80625,-26.75625,-3.1875002
1763129323921,7.021738,4.7778687,4.67737,-0.3500255,1.3938407,0.00641408,-0.2954984,-0.3937415,-0.80803955,-33.80625,-26.75625,-3.1875002
1763129323922,7.021738,4.7778687,4.67737,-0.3500255,1.3938407,0.00641408,-0.28486985,-0.3861481,-0.8136378,-33.80625,-26.75625,-3.1875002
1763129323923,6.452246,4.861019,5.4699926,-0.3500255,1.3938407,0.00641408,-0.28486985,-0.3861481,-0.8136378,-33.80625,-26.75625,-3.1875002
1763129323938,6.452246,4.861019,5.4699926,-0.3500255,1.3938407,0.00641408,-0.28486985,-0.3861481,-0.8136378,-31.5375,-25.593752,-4.9500003
1763129323943,6.452246,4.861019,5.4699926,-0.11713332,1.4023929,0.11438443,-0.28486985,-0.3861481,-0.8136378,-31.5375,-25.593752,-4.9500003
1763129323944,6.452246,4.861019,5.4699926,-0.11713332,1.4023929,0.11438443,-0.273435,-0.38014308,-0.8177164,-31.5375,-25.593752,-4.9500003
1763129323944,6.2404814,4.438088,5.9324055,-0.11713332,1.4023929,0.11438443,-0.273435,-0.38014308,-0.8177164,-31.5375,-25.593752,-4.9500003
1763129323957,6.2404814,4.438088,5.9324055,-0.11713332,1.4023929,0.11438443,-0.273435,-0.38014308,-0.8177164,-33.99375,-27.91875,-3.6937501
1763129323963,6.2404814,4.438088,5.9324055,-0.022143848,1.3164136,0.22311836,-0.273435,-0.38014308,-0.8177164,-33.99375,-27.91875,-3.6937501
1763129323964,6.2404814,4.438088,5.9324055,-0.022143848,1.3164136,0.22311836,-0.26283872,-0.37471113,-0.8206806,-33.99375,-27.91875,-3.6937501
1763129323965,6.122635,4.2927237,5.267201,-0.022143848,1.3164136,0.22311836,-0.26283872,-0.37471113,-0.8206806,-33.99375,-27.91875,-3.6937501
1763129323978,6.122635,4.2927237,5.267201,-0.022143848,1.3164136,0.22311836,-0.26283872,-0.37471113,-0.8206806,-29.531252,-25.95,-7.89375
1763129323985,6.122635,4.2927237,5.267201,-0.1443168,1.2154682,0.38545567,-0.26283872,-0.37471113,-0.8206806,-29.531252,-25.95,-7.89375
1763129323986,6.122635,4.2927237,5.267201,-0.1443168,1.2154682,0.38545567,-0.25425807,-0.3681688,-0.8230441,-29.531252,-25.95,-7.89375
1763129323987,5.9503517,4.323232,5.1553364,-0.1443168,1.2154682,0.38545567,-0.25425807,-0.3681688,-0.8230441,-29.531252,-25.95,-7.89375
1763129323998,5.9503517,4.323232,5.1553364,-0.1443168,1.2154682,0.38545567,-0.25425807,-0.3681688,-0.8230441,-31.406252,-26.23125,-7.7625003
1763129324006,5.9503517,4.323232,5.1553364,-0.2952004,1.0984876,0.6244565,-0.25425807,-0.3681688,-0.8230441,-31.406252,-26.23125,-7.7625003
1763129324007,5.7990055,4.2364926,5.5926247,-0.2952004,1.0984876,0.6244565,-0.25425807,-0.3681688,-0.8230441,-31.406252,-26.23125,-7.7625003
1763129324018,5.7990055,4.2364926,5.5926247,-0.2952004,1.0984876,0.6244565,-0.248079,-0.36013636,-0.82459277,-31.406252,-26.23125,-7.7625003
1763129324018,5.7990055,4.2364926,5.5926247,-0.2952004,1.0984876,0.6244565,-0.248079,-0.36013636,-0.82459277,-31.1625,-26.831251,-8.587501
1763129324027,5.7990055,4.2364926,5.5926247,-0.2593121,1.121395,0.7832814,-0.248079,-0.36013636,-0.82459277,-31.1625,-26.831251,-8.587501
1763129324028,5.8749776,4.1318064,6.3948183,-0.2593121,1.121395,0.7832814,-0.248079,-0.36013636,-0.82459277,-31.1625,-26.831251,-8.587501
1763129324037,5.8749776,4.1318064,6.3948183,-0.2593121,1.121395,0.7832814,-0.248079,-0.36013636,-0.82459277,-30.91875,-26.625002,-10.5375
1763129324038,5.8749776,4.1318064,6.3948183,-0.2593121,1.121395,0.7832814,-0.24203661,-0.35182613,-0.82529104,-30.91875,-26.625002,-10.5375
1763129324050,5.8749776,4.1318064,6.3948183,-0.11499529,1.3652828,0.8008437,-0.24203661,-0.35182613,-0.82529104,-30.91875,-26.625002,-10.5375
1763129324051,5.5980086,4.2161536,6.4719872,-0.11499529,1.3652828,0.8008437,-0.24203661,-0.35182613,-0.82529104,-30.91875,-26.625002,-10.5375
1763129324059,5.5980086,4.2161536,6.4719872,-0.11499529,1.3652828,0.8008437,-0.23336206,-0.34355745,-0.82589585,-30.91875,-26.625002,-10.5375
1763129324060,5.5980086,4.2161536,6.4719872,-0.11499529,1.3652828,0.8008437,-0.23336206,-0.34355745,-0.82589585,-29.962502,-24.7875,-8.325001
1763129324069,5.5980086,4.2161536,6.4719872,-0.093615025,1.2977822,0.98624116,-0.23336206,-0.34355745,-0.82589585,-29.962502,-24.7875,-8.325001
1763129324070,5.3790655,4.1635113,6.617351,-0.093615025,1.2977822,0.98624116,-0.23336206,-0.34355745,-0.82589585,-29.962502,-24.7875,-8.325001
1763129324078,5.3790655,4.1635113,6.617351,-0.093615025,1.2977822,0.98624116,-0.22561654,-0.33532462,-0.8251279,-29.962502,-24.7875,-8.325001
1763129324079,5.3790655,4.1635113,6.617351,-0.093615025,1.2977822,0.98624116,-0.22561654,-0.33532462,-0.8251279,-30.975,-26.306252,-9.58125
1763129324092,5.3790655,4.1635113,6.617351,-0.17302746,0.96822065,1.1392628,-0.22561654,-0.33532462,-0.8251279,-30.975,-26.306252,-9.58125
1763129324092,5.602794,3.760321,6.4528446,-0.17302746,0.96822065,1.1392628,-0.22561654,-0.33532462,-0.8251279,-30.975,-26.306252,-9.58125
1763129324100,5.602794,3.760321,6.4528446,-0.17302746,0.96822065,1.1392628,-0.22144644,-0.32735828,-0.82293165,-30.975,-26.306252,-9.58125
1763129324101,5.602794,3.760321,6.4528446,-0.17302746,0.96822065,1.1392628,-0.22144644,-0.32735828,-0.82293165,-30.975,-26.306252,-9.58125
1763129324111,6.1005015,3.5605202,6.526424,-0.17302746,0.96822065,1.1392628,-0.22144644,-0.32735828,-0.82293165,-30.975,-26.306252,-9.58125
1763129324111,6.1005015,3.5605202,6.526424,-0.34025168,0.7829759,1.1971422,-0.22144644,-0.32735828,-0.82293165,-30.975,-26.306252,-9.58125
1763129324117,6.1005015,3.5605202,6.526424,-0.34025168,0.7829759,1.1971422,-0.2199422,-0.31847608,-0.82048833,-30.975,-26.306252,-9.58125
1763129324117,6.1005015,3.5605202,6.526424,-0.34025168,0.7829759,1.1971422,-0.2199422,-0.31847608,-0.82048833,-29.2875,-23.34375,-10.012501
1763129324132,6.1005015,3.5605202,6.526424,-0.4149299,1.0644319,1.0696242,-0.2199422,-0.31847608,-0.82048833,-29.2875,-23.34375,-10.012501
1763129324133,6.645467,3.4420755,6.792027,-0.4149299,1.0644319,1.0696242,-0.2199422,-0.31847608,-0.82048833,-29.2875,-23.34375,-10.012501
1763129324137,6.645467,3.4420755,6.792027,-0.4149299,1.0644319,1.0696242,-0.2199422,-0.31847608,-0.82048833,-30.13125,-23.7,-9.712501
1763129324138,6.645467,3.4420755,6.792027,-0.4149299,1.0644319,1.0696242,-0.21606986,-0.30789682,-0.8193601,-30.13125,-23.7,-9.712501
1763129324153,6.645467,3.4420755,6.792027,-0.4331031,1.6646066,0.8440624,-0.21606986,-0.30789682,-0.8193601,-30.13125,-23.7,-9.712501
1763129324153,6.6598234,3.3367913,6.3996043,-0.4331031,1.6646066,0.8440624,-0.21606986,-0.30789682,-0.8193601,-30.13125,-23.7,-9.712501
1763129324158,6.6598234,3.3367913,6.3996043,-0.4331031,1.6646066,0.8440624,-0.20653002,-0.29483616,-0.8204688,-30.13125,-23.7,-9.712501
1763129324158,6.6598234,3.3367913,6.3996043,-0.4331031,1.6646066,0.8440624,-0.20653002,-0.29483616,-0.8204688,-31.237501,-27.16875,-8.38125
1763129324174,6.6598234,3.3367913,6.3996043,-0.51694435,2.1300855,0.615599,-0.20653002,-0.29483616,-0.8204688,-31.237501,-27.16875,-8.38125
1763129324176,6.4558353,3.1220353,6.530611,-0.51694435,2.1300855,0.615599,-0.20653002,-0.29483616,-0.8204688,-31.237501,-27.16875,-8.38125
1763129324179,6.4558353,3.1220353,6.530611,-0.51694435,2.1300855,0.615599,-0.20653002,-0.29483616,-0.8204688,-25.10625,-21.28125,-12.675
1763129324181,6.4558353,3.1220353,6.530611,-0.51694435,2.1300855,0.615599,-0.19274671,-0.27931562,-0.8235703,-25.10625,-21.28125,-12.675
1763129324195,6.4558353,3.1220353,6.530611,-0.5723803,2.6745188,0.5041162,-0.19274671,-0.27931562,-0.8235703,-25.10625,-21.28125,-12.675
1763129324196,6.125626,2.1595225,7.01097,-0.5723803,2.6745188,0.5041162,-0.19274671,-0.27931562,-0.8235703,-25.10625,-21.28125,-12.675
1763129324198,6.125626,2.1595225,7.01097,-0.5723803,2.6745188,0.5041162,-0.1741103,-0.26079062,-0.82787776,-25.10625,-21.28125,-12.675
1763129324199,6.125626,2.1595225,7.01097,-0.5723803,2.6745188,0.5041162,-0.1741103,-0.26079062,-0.82787776,-27.056252,-22.706251,-13.012501
1763129324216,6.125626,2.1595225,7.01097,-0.5109884,3.6832092,0.4091267,-0.1741103,-0.26079062,-0.82787776,-27.056252,-22.706251,-13.012501
1763129324217,5.5860443,1.96032,7.764111,-0.5109884,3.6832092,0.4091267,-0.1741103,-0.26079062,-0.82787776,-27.056252,-22.706251,-13.012501
1763129324219,5.5860443,1.96032,7.764111,-0.5109884,3.6832092,0.4091267,-0.1462515,-0.23750444,-0.83367234,-27.056252,-22.706251,-13.012501
1763129324220,5.5860443,1.96032,7.764111,-0.5109884,3.6832092,0.4091267,-0.1462515,-0.23750444,-0.83367234,-25.050001,-21.45,-14.587501
1763129324238,5.5860443,1.96032,7.764111,-0.5109884,3.6832092,0.4091267,-0.11424039,-0.21341623,-0.8384513,-25.050001,-21.45,-14.587501
1763129324239,5.5860443,1.96032,7.764111,-0.35995206,4.036442,0.38637197,-0.11424039,-0.21341623,-0.8384513,-25.050001,-21.45,-14.587501
1763129324240,5.5860443,1.96032,7.764111,-0.35995206,4.036442,0.38637197,-0.11424039,-0.21341623,-0.8384513,-21.375,-19.5,-17.04375
1763129324242,4.2867417,1.4656038,7.6540413,-0.35995206,4.036442,0.38637197,-0.11424039,-0.21341623,-0.8384513,-21.375,-19.5,-17.04375
1763129324259,4.2867417,1.4656038,7.6540413,-0.35995206,4.036442,0.38637197,-0.086020224,-0.18422087,-0.84408873,-21.375,-19.5,-17.04375
1763129324260,4.2867417,1.4656038,7.6540413,-1.0053307,3.8925831,0.17623448,-0.086020224,-0.18422087,-0.84408873,-21.375,-19.5,-17.04375
1763129324261,4.2867417,1.4656038,7.6540413,-1.0053307,3.8925831,0.17623448,-0.086020224,-0.18422087,-0.84408873,-20.23125,-20.19375,-18.018751
1763129324263,3.1106694,2.0847468,8.229515,-1.0053307,3.8925831,0.17623448,-0.086020224,-0.18422087,-0.84408873,-20.23125,-20.19375,-18.018751
1763129324277,3.1106694,2.0847468,8.229515,-1.0053307,3.8925831,0.17623448,-0.086020224,-0.18422087,-0.84408873,-19.7625,-17.53125,-18.45
1763129324278,3.1106694,2.0847468,8.229515,-1.9518657,3.0544765,-0.24617851,-0.086020224,-0.18422087,-0.84408873,-19.7625,-17.53125,-18.45
1763129324280,3.1106694,2.0847468,8.229515,-1.9518657,3.0544765,-0.24617851,-0.06873986,-0.1512793,-0.85121924,-19.7625,-17.53125,-18.45
1763129324281,2.248057,2.9832516,8.43111,-1.9518657,3.0544765,-0.24617851,-0.06873986,-0.1512793,-0.85121924,-19.7625,-17.53125,-18.45
1763129324297,2.248057,2.9832516,8.43111,-1.9518657,3.0544765,-0.24617851,-0.06873986,-0.1512793,-0.85121924,-17.1,-15.13125,-18.150002
1763129324300,2.248057,2.9832516,8.43111,-1.9518657,3.0544765,-0.24617851,-0.06729201,-0.12664555,-0.8564529,-17.1,-15.13125,-18.150002
1763129324301,2.248057,2.9832516,8.43111,-2.0833542,1.2777764,-0.36422813,-0.06729201,-0.12664555,-0.8564529,-17.1,-15.13125,-18.150002
1763129324302,2.152344,4.0181475,11.185847,-2.0833542,1.2777764,-0.36422813,-0.06729201,-0.12664555,-0.8564529,-17.1,-15.13125,-18.150002
1763129324317,2.152344,4.0181475,11.185847,-2.0833542,1.2777764,-0.36422813,-0.06729201,-0.12664555,-0.8564529,-18.768751,-18.243752,-17.8125
1763129324321,1.7018951,2.5381866,11.733206,-2.0833542,1.2777764,-0.36422813,-0.06729201,-0.12664555,-0.8564529,-18.768751,-18.243752,-17.8125
1763129324322,1.7018951,2.5381866,11.733206,-2.0833542,1.2777764,-0.36422813,-0.07447127,-0.11730423,-0.8576837,-18.768751,-18.243752,-17.8125
1763129324324,1.7018951,2.5381866,11.733206,-1.2313507,-0.1915061,-0.1631009,-0.07447127,-0.11730423,-0.8576837,-18.768751,-18.243752,-17.8125
1763129324339,1.7018951,2.5381866,11.733206,-1.2313507,-0.1915061,-0.1631009,-0.07447127,-0.11730423,-0.8576837,-19.44375,-18.075,-17.2875
1763129324342,1.6971095,1.2711871,12.214163,-1.2313507,-0.1915061,-0.1631009,-0.07447127,-0.11730423,-0.8576837,-19.44375,-18.075,-17.2875
1763129324344,1.6971095,1.2711871,12.214163,-1.2313507,-0.1915061,-0.1631009,-0.07895365,-0.11938877,-0.85546607,-19.44375,-18.075,-17.2875
1763129324345,1.6971095,1.2711871,12.214163,-0.052381653,-0.5007564,0.24449863,-0.07895365,-0.11938877,-0.85546607,-19.44375,-18.075,-17.2875
1763129324358,1.6971095,1.2711871,12.214163,-0.052381653,-0.5007564,0.24449863,-0.07895365,-0.11938877,-0.85546607,-17.75625,-16.725,-16.25625
1763129324362,1.9322042,1.4033905,12.597613,-0.052381653,-0.5007564,0.24449863,-0.07895365,-0.11938877,-0.85546607,-17.75625,-16.725,-16.25625
1763129324363,1.9322042,1.4033905,12.597613,1.1224641,0.37858346,0.729678,-0.07895365,-0.11938877,-0.85546607,-17.75625,-16.725,-16.25625
1763129324366,1.9322042,1.4033905,12.597613,1.1224641,0.37858346,0.729678,-0.07033574,-0.12656987,-0.8504342,-17.75625,-16.725,-16.25625
1763129324377,1.9322042,1.4033905,12.597613,1.1224641,0.37858346,0.729678,-0.07033574,-0.12656987,-0.8504342,-19.725,-19.44375,-17.925001
1763129324384,1.9322042,1.4033905,12.597613,1.9272784,1.3180934,0.90957767,-0.07033574,-0.12656987,-0.8504342,-19.725,-19.44375,-17.925001
1763129324385,1.9322042,1.4033905,12.597613,1.9272784,1.3180934,0.90957767,-0.049477756,-0.13570373,-0.8439176,-19.725,-19.44375,-17.925001
1763129324391,2.4634109,2.0117657,11.185249,1.9272784,1.3180934,0.90957767,-0.049477756,-0.13570373,-0.8439176,-19.725,-19.44375,-17.925001
1763129324398,2.4634109,2.0117657,11.185249,1.9272784,1.3180934,0.90957767,-0.049477756,-0.13570373,-0.8439176,-18.075,-18.712502,-15.806251
