timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129445886,-5.948557,4.6438704,3.5162528,-0.2771799,-0.4647154,-0.04963276,0.30758476,0.27415678,-0.15088733,17.25,9.75,-32.71875
1763129445886,-5.058427,5.1667023,5.150551,-0.2771799,-0.4647154,-0.04963276,0.30758476,0.27415678,-0.15088733,17.25,9.75,-32.71875
1763129445898,-5.058427,5.1667023,5.150551,-0.2771799,-0.4647154,-0.04963276,0.3046234,0.27062222,-0.15244293,17.25,9.75,-32.71875
1763129445899,-5.058427,5.1667023,5.150551,-0.2771799,-0.4647154,-0.04963276,0.3046234,0.27062222,-0.15244293,13.293751,7.5937505,-26.79375
1763129445907,-5.058427,5.1667023,5.150551,-0.17944153,-0.7961095,-0.20311254,0.3046234,0.27062222,-0.15244293,13.293751,7.5937505,-26.79375
1763129445907,-5.1792645,4.7629137,6.4145594,-0.17944153,-0.7961095,-0.20311254,0.3046234,0.27062222,-0.15244293,13.293751,7.5937505,-26.79375
1763129445917,-5.1792645,4.7629137,6.4145594,-0.17944153,-0.7961095,-0.20311254,0.3013782,0.2640597,-0.15624125,13.293751,7.5937505,-26.79375
1763129445917,-5.1792645,4.7629137,6.4145594,-0.17944153,-0.7961095,-0.20311254,0.3013782,0.2640597,-0.15624125,12.675,6.15,-29.025002
1763129445927,-5.1792645,4.7629137,6.4145594,-0.17562363,-0.70783955,-0.19486587,0.3013782,0.2640597,-0.15624125,12.675,6.15,-29.025002
1763129445929,-5.5914283,4.042674,7.1748786,-0.17562363,-0.70783955,-0.19486587,0.3013782,0.2640597,-0.15624125,12.675,6.15,-29.025002
1763129445938,-5.5914283,4.042674,7.1748786,-0.17562363,-0.70783955,-0.19486587,0.29808146,0.2582279,-0.15970442,12.675,6.15,-29.025002
1763129445938,-5.5914283,4.042674,7.1748786,-0.17562363,-0.70783955,-0.19486587,0.29808146,0.2582279,-0.15970442,13.06875,9.13125,-29.250002
1763129445949,-5.5914283,4.042674,7.1748786,-0.15286891,-0.45005462,-0.102014415,0.29808146,0.2582279,-0.15970442,13.06875,9.13125,-29.250002
1763129445950,-5.3294144,4.2131624,7.3429747,-0.15286891,-0.45005462,-0.102014415,0.29808146,0.2582279,-0.15970442,13.06875,9.13125,-29.250002
1763129445958,-5.3294144,4.2131624,7.3429747,-0.15286891,-0.45005462,-0.102014415,0.29548252,0.25452462,-0.16175824,13.06875,9.13125,-29.250002
1763129445959,-5.3294144,4.2131624,7.3429747,-0.15286891,-0.45005462,-0.102014415,0.29548252,0.25452462,-0.16175824,14.981251,8.7375,-32.8125
1763129445970,-5.3294144,4.2131624,7.3429747,-0.16142102,-0.25045455,-0.13469568,0.29548252,0.25452462,-0.16175824,14.981251,8.7375,-32.8125
1763129445971,-5.1924253,4.5738807,6.8781686,-0.16142102,-0.25045455,-0.13469568,0.29548252,0.25452462,-0.16175824,14.981251,8.7375,-32.8125
1763129445979,-5.1924253,4.5738807,6.8781686,-0.16142102,-0.25045455,-0.13469568,0.29304606,0.25278923,-0.16334733,14.981251,8.7375,-32.8125
1763129445980,-5.1924253,4.5738807,6.8781686,-0.16142102,-0.25045455,-0.13469568,0.29304606,0.25278923,-0.16334733,14.175,9.675,-31.48125
1763129445991,-5.1924253,4.5738807,6.8781686,-0.15729769,-0.28848088,-0.18875721,0.29304606,0.25278923,-0.16334733,14.175,9.675,-31.48125
1763129445992,-5.436493,4.4841495,6.409774,-0.15729769,-0.28848088,-0.18875721,0.29304606,0.25278923,-0.16334733,14.175,9.675,-31.48125
1763129445997,-5.436493,4.4841495,6.409774,-0.15729769,-0.28848088,-0.18875721,0.2905757,0.2508597,-0.16550338,14.175,9.675,-31.48125
1763129445998,-5.436493,4.4841495,6.409774,-0.15729769,-0.28848088,-0.18875721,0.2905757,0.2508597,-0.16550338,15.825001,10.40625,-30.13125
1763129446013,-5.436493,4.4841495,6.409774,-0.12324197,-0.49067715,-0.15210533,0.2905757,0.2508597,-0.16550338,15.825001,10.40625,-30.13125
1763129446014,-5.7601223,4.2705903,6.5754766,-0.12324197,-0.49067715,-0.15210533,0.2905757,0.2508597,-0.16550338,15.825001,10.40625,-30.13125
1763129446018,-5.7601223,4.2705903,6.5754766,-0.12324197,-0.49067715,-0.15210533,0.28826356,0.24690336,-0.16816661,15.825001,10.40625,-30.13125
1763129446019,-5.7601223,4.2705903,6.5754766,-0.12324197,-0.49067715,-0.15210533,0.28826356,0.24690336,-0.16816661,14.493751,8.475,-31.987501
1763129446033,-5.7601223,4.2705903,6.5754766,-0.030695954,-0.62399834,-0.07040217,0.28826356,0.24690336,-0.16816661,14.493751,8.475,-31.987501
1763129446034,-5.624928,4.3645086,7.320243,-0.030695954,-0.62399834,-0.07040217,0.28826356,0.24690336,-0.16816661,14.493751,8.475,-31.987501
