timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129353298,-6.3314085,7.375876,-2.1284158,0.6210968,-0.9445497,0.07116575,0.6282683,0.107605025,-0.28112915,18.393751,-10.05,-27.91875
1763129353299,-6.3314085,7.375876,-2.1284158,0.6210968,-0.9445497,0.07116575,0.6282683,0.107605025,-0.28112915,16.78125,-12.01875,-25.7625
1763129353311,-6.3314085,7.375876,-2.1284158,0.20861033,-1.7765476,0.25320345,0.6282683,0.107605025,-0.28112915,16.78125,-12.01875,-25.7625
1763129353312,-5.4424753,7.1563344,-1.6761723,0.20861033,-1.7765476,0.25320345,0.6282683,0.107605025,-0.28112915,16.78125,-12.01875,-25.7625
1763129353318,-5.4424753,7.1563344,-1.6761723,0.20861033,-1.7765476,0.25320345,0.625538,0.09221911,-0.29134843,16.78125,-12.01875,-25.7625
1763129353319,-5.4424753,7.1563344,-1.6761723,0.20861033,-1.7765476,0.25320345,0.625538,0.09221911,-0.29134843,16.59375,-12.39375,-26.775002
1763129353331,-5.4424753,7.1563344,-1.6761723,-0.14966187,-2.2649338,0.3025308,0.625538,0.09221911,-0.29134843,16.59375,-12.39375,-26.775002
1763129353332,-5.1026945,7.7383885,0.24526432,-0.14966187,-2.2649338,0.3025308,0.625538,0.09221911,-0.29134843,16.59375,-12.39375,-26.775002
1763129353337,-5.1026945,7.7383885,0.24526432,-0.14966187,-2.2649338,0.3025308,0.61830467,0.073900945,-0.30370817,16.59375,-12.39375,-26.775002
1763129353338,-5.1026945,7.7383885,0.24526432,-0.14966187,-2.2649338,0.3025308,0.61830467,0.073900945,-0.30370817,14.56875,-12.900001,-30.862501
1763129353352,-5.1026945,7.7383885,0.24526432,-0.36514443,-2.6612325,0.2600757,0.61830467,0.073900945,-0.30370817,14.56875,-12.900001,-30.862501
1763129353353,-4.432704,7.728817,0.7860422,-0.36514443,-2.6612325,0.2600757,0.61830467,0.073900945,-0.30370817,14.56875,-12.900001,-30.862501
1763129353357,-4.432704,7.728817,0.7860422,-0.36514443,-2.6612325,0.2600757,0.60743904,0.05339605,-0.31859362,14.56875,-12.900001,-30.862501
1763129353358,-4.432704,7.728817,0.7860422,-0.36514443,-2.6612325,0.2600757,0.60743904,0.05339605,-0.31859362,15.337501,-10.762501,-28.63125
1763129353374,-4.432704,7.728817,0.7860422,-0.5157226,-3.1986406,0.12110394,0.60743904,0.05339605,-0.31859362,15.337501,-10.762501,-28.63125
1763129353376,-4.214957,8.033304,0.37328035,-0.5157226,-3.1986406,0.12110394,0.60743904,0.05339605,-0.31859362,15.337501,-10.762501,-28.63125
1763129353379,-4.214957,8.033304,0.37328035,-0.5157226,-3.1986406,0.12110394,0.5929243,0.030134128,-0.33740786,15.337501,-10.762501,-28.63125
1763129353380,-4.214957,8.033304,0.37328035,-0.5157226,-3.1986406,0.12110394,0.5929243,0.030134128,-0.33740786,12.618751,-13.650001,-29.268751
1763129353394,-4.214957,8.033304,0.37328035,-0.6458368,-3.95932,0.027183482,0.5929243,0.030134128,-0.33740786,12.618751,-13.650001,-29.268751
1763129353396,-4.241278,7.888538,0.24526432,-0.6458368,-3.95932,0.027183482,0.5929243,0.030134128,-0.33740786,12.618751,-13.650001,-29.268751
1763129353397,-4.241278,7.888538,0.24526432,-0.6458368,-3.95932,0.027183482,0.57402694,0.0021402189,-0.36089388,12.618751,-13.650001,-29.268751
1763129353398,-4.241278,7.888538,0.24526432,-0.6458368,-3.95932,0.027183482,0.57402694,0.0021402189,-0.36089388,11.25,-12.20625,-30.50625
1763129353416,-4.241278,7.888538,0.24526432,-0.7838922,-4.8516407,0.10827578,0.57402694,0.0021402189,-0.36089388,11.25,-12.20625,-30.50625
1763129353417,-3.8733816,7.129415,0.2117648,-0.7838922,-4.8516407,0.10827578,0.57402694,0.0021402189,-0.36089388,11.25,-12.20625,-30.50625
1763129353418,-3.8733816,7.129415,0.2117648,-0.7838922,-4.8516407,0.10827578,0.5495842,-0.032619834,-0.3883056,11.25,-12.20625,-30.50625
1763129353419,-3.8733816,7.129415,0.2117648,-0.7838922,-4.8516407,0.10827578,0.5495842,-0.032619834,-0.3883056,11.512501,-8.306251,-31.48125
