timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129350637,4.022933,4.7359943,5.898906,-0.22311836,0.27382013,0.21609342,0.18661079,-0.33231065,-0.34642377,-24.431252,-0.71250004,-23.400002
1763129350644,4.022933,4.7359943,5.898906,-0.32039857,0.16019928,0.2689332,0.18661079,-0.33231065,-0.34642377,-24.431252,-0.71250004,-23.400002
1763129350644,4.022933,4.7359943,5.898906,-0.32039857,0.16019928,0.2689332,0.18377122,-0.33009145,-0.34375894,-24.431252,-0.71250004,-23.400002
1763129350644,4.1347976,5.133801,6.433702,-0.32039857,0.16019928,0.2689332,0.18377122,-0.33009145,-0.34375894,-24.431252,-0.71250004,-23.400002
1763129350659,4.1347976,5.133801,6.433702,-0.32039857,0.16019928,0.2689332,0.18377122,-0.33009145,-0.34375894,-24.056252,2.2875001,-21.056252
1763129350666,4.1347976,5.133801,6.433702,-0.34361145,-0.058337588,0.26572618,0.18377122,-0.33009145,-0.34375894,-24.056252,2.2875001,-21.056252
1763129350667,4.4428735,5.2845488,6.701698,-0.34361145,-0.058337588,0.26572618,0.18377122,-0.33009145,-0.34375894,-24.056252,2.2875001,-21.056252
1763129350678,4.4428735,5.2845488,6.701698,-0.34361145,-0.058337588,0.26572618,0.17999054,-0.32970962,-0.34161082,-24.056252,2.2875001,-21.056252
1763129350678,4.4428735,5.2845488,6.701698,-0.34361145,-0.058337588,0.26572618,0.17999054,-0.32970962,-0.34161082,-27.093752,-0.3375,-20.493752
1763129350687,4.4428735,5.2845488,6.701698,-0.32772896,-0.1310305,0.18035783,0.17999054,-0.32970962,-0.34161082,-27.093752,-0.3375,-20.493752
1763129350687,4.7282176,5.243273,6.8339014,-0.32772896,-0.1310305,0.18035783,0.17999054,-0.32970962,-0.34161082,-27.093752,-0.3375,-20.493752
1763129350697,4.7282176,5.243273,6.8339014,-0.32772896,-0.1310305,0.18035783,0.17619166,-0.33000728,-0.34078312,-27.093752,-0.3375,-20.493752
1763129350698,4.7282176,5.243273,6.8339014,-0.32772896,-0.1310305,0.18035783,0.17619166,-0.33000728,-0.34078312,-24.6,-1.21875,-23.15625
1763129350707,4.7282176,5.243273,6.8339014,-0.25518876,0.004734202,0.050854493,0.17619166,-0.33000728,-0.34078312,-24.6,-1.21875,-23.15625
1763129350708,4.645665,5.276772,7.092326,-0.25518876,0.004734202,0.050854493,0.17619166,-0.33000728,-0.34078312,-24.6,-1.21875,-23.15625
1763129350718,4.645665,5.276772,7.092326,-0.25518876,0.004734202,0.050854493,0.17423609,-0.32897624,-0.33983105,-24.6,-1.21875,-23.15625
1763129350719,4.645665,5.276772,7.092326,-0.25518876,0.004734202,0.050854493,0.17423609,-0.32897624,-0.33983105,-26.118752,-1.5562501,-20.94375
1763129350728,4.645665,5.276772,7.092326,-0.16630794,0.14630212,0.026725333,0.17423609,-0.32897624,-0.33983105,-26.118752,-1.5562501,-20.94375
1763129350728,4.197011,5.2008,7.09113,-0.16630794,0.14630212,0.026725333,0.17423609,-0.32897624,-0.33983105,-26.118752,-1.5562501,-20.94375
1763129350738,4.197011,5.2008,7.09113,-0.16630794,0.14630212,0.026725333,0.17388584,-0.32678095,-0.33797213,-26.118752,-1.5562501,-20.94375
1763129350739,4.197011,5.2008,7.09113,-0.16630794,0.14630212,0.026725333,0.17388584,-0.32678095,-0.33797213,-25.031252,-1.1437501,-21.9375
1763129350750,4.197011,5.2008,7.09113,-0.14767656,0.11255184,0.09880738,0.17388584,-0.32678095,-0.33797213,-25.031252,-1.1437501,-21.9375
1763129350750,4.034299,5.0715876,7.055238,-0.14767656,0.11255184,0.09880738,0.17388584,-0.32678095,-0.33797213,-25.031252,-1.1437501,-21.9375
1763129350758,4.034299,5.0715876,7.055238,-0.14767656,0.11255184,0.09880738,0.17314568,-0.32512978,-0.3360801,-25.031252,-1.1437501,-21.9375
1763129350759,4.034299,5.0715876,7.055238,-0.14767656,0.11255184,0.09880738,0.17314568,-0.32512978,-0.3360801,-24.13125,0.4875,-22.575
1763129350770,4.034299,5.0715876,7.055238,-0.14966187,0.027488915,0.1443168,0.17314568,-0.32512978,-0.3360801,-24.13125,0.4875,-22.575
1763129350771,4.2705903,5.042874,7.2676005,-0.14966187,0.027488915,0.1443168,0.17314568,-0.32512978,-0.3360801,-24.13125,0.4875,-22.575
1763129350777,4.2705903,5.042874,7.2676005,-0.14966187,0.027488915,0.1443168,0.17200303,-0.3242642,-0.3337499,-24.13125,0.4875,-22.575
1763129350778,4.2705903,5.042874,7.2676005,-0.14966187,0.027488915,0.1443168,0.17200303,-0.3242642,-0.3337499,-26.025002,-0.58125,-21.337502
1763129350792,4.2705903,5.042874,7.2676005,-0.09346231,-0.01725693,0.0923933,0.17200303,-0.3242642,-0.3337499,-26.025002,-0.58125,-21.337502
1763129350793,4.5732822,5.031508,7.2693954,-0.09346231,-0.01725693,0.0923933,0.17200303,-0.3242642,-0.3337499,-26.025002,-0.58125,-21.337502
1763129350797,4.5732822,5.031508,7.2693954,-0.09346231,-0.01725693,0.0923933,0.1712909,-0.32395545,-0.33191833,-26.025002,-0.58125,-21.337502
1763129350798,4.5732822,5.031508,7.2693954,-0.09346231,-0.01725693,0.0923933,0.1712909,-0.32395545,-0.33191833,-24.993752,0.3,-22.3125
1763129350813,4.5732822,5.031508,7.2693954,-0.03604102,0.021685699,-0.0067195124,0.1712909,-0.32395545,-0.33191833,-24.993752,0.3,-22.3125
1763129350814,4.4805603,5.0327044,7.092326,-0.03604102,0.021685699,-0.0067195124,0.1712909,-0.32395545,-0.33191833,-24.993752,0.3,-22.3125
1763129350819,4.4805603,5.0327044,7.092326,-0.03604102,0.021685699,-0.0067195124,0.1712909,-0.32395545,-0.33191833,-23.25,1.2,-21.431252
1763129350820,4.4805603,5.0327044,7.092326,-0.03604102,0.021685699,-0.0067195124,0.17158419,-0.32334986,-0.33058175,-23.25,1.2,-21.431252
1763129350833,4.4805603,5.0327044,7.092326,-0.010537418,0.066889696,-0.053450666,0.17158419,-0.32334986,-0.33058175,-23.25,1.2,-21.431252
1763129350834,4.2161536,4.9734817,6.8739815,-0.010537418,0.066889696,-0.053450666,0.17158419,-0.32334986,-0.33058175,-23.25,1.2,-21.431252
1763129350838,4.2161536,4.9734817,6.8739815,-0.010537418,0.066889696,-0.053450666,0.1721686,-0.32249388,-0.33024895,-23.25,1.2,-21.431252
1763129350839,4.2161536,4.9734817,6.8739815,-0.010537418,0.066889696,-0.053450666,0.1721686,-0.32249388,-0.33024895,-24.843752,-0.63750005,-22.63125
1763129350855,4.2161536,4.9734817,6.8739815,-0.028252495,0.109039366,-0.035124727,0.1721686,-0.32249388,-0.33024895,-24.843752,-0.63750005,-22.63125
1763129350855,3.984648,4.9531426,6.81775,-0.028252495,0.109039366,-0.035124727,0.1721686,-0.32249388,-0.33024895,-24.843752,-0.63750005,-22.63125
1763129350857,3.984648,4.9531426,6.81775,-0.028252495,0.109039366,-0.035124727,0.17278609,-0.32116497,-0.3295288,-24.843752,-0.63750005,-22.63125
1763129350858,3.984648,4.9531426,6.81775,-0.028252495,0.109039366,-0.035124727,0.17278609,-0.32116497,-0.3295288,-24.150002,2.7562501,-20.456251
1763129350875,3.9655054,5.0362935,6.98106,-0.028252495,0.109039366,-0.035124727,0.17278609,-0.32116497,-0.3295288,-24.150002,2.7562501,-20.456251
1763129350876,3.9655054,5.0362935,6.98106,-0.05146536,0.09193515,0.037415467,0.17278609,-0.32116497,-0.3295288,-24.150002,2.7562501,-20.456251
1763129350877,3.9655054,5.0362935,6.98106,-0.05146536,0.09193515,0.037415467,0.17285983,-0.32003856,-0.3284103,-24.150002,2.7562501,-20.456251
1763129350877,3.9655054,5.0362935,6.98106,-0.05146536,0.09193515,0.037415467,0.17285983,-0.32003856,-0.3284103,-25.2,-0.075,-21.975
1763129350898,3.9655054,5.0362935,6.98106,-0.07895427,0.04703659,0.12370012,0.17285983,-0.32003856,-0.3284103,-25.2,-0.075,-21.975
1763129350898,3.9655054,5.0362935,6.98106,-0.07895427,0.04703659,0.12370012,0.17219047,-0.31939316,-0.32683727,-25.2,-0.075,-21.975
1763129350898,4.14736,5.002794,7.012167,-0.07895427,0.04703659,0.12370012,0.17219047,-0.31939316,-0.32683727,-25.2,-0.075,-21.975
1763129350899,4.14736,5.002794,7.012167,-0.07895427,0.04703659,0.12370012,0.17219047,-0.31939316,-0.32683727,-28.556252,-2.41875,-18.712502
1763129350918,4.14736,5.002794,7.012167,-0.07895427,0.04703659,0.12370012,0.17058577,-0.31888035,-0.32584783,-28.556252,-2.41875,-18.712502
1763129350920,4.14736,5.002794,7.012167,-0.07895427,0.04703659,0.12370012,0.17058577,-0.31888035,-0.32584783,-26.1375,1.8000001,-21.84375
1763129350921,4.14736,5.002794,7.012167,-0.13790272,0.033139415,0.15210533,0.17058577,-0.31888035,-0.32584783,-26.1375,1.8000001,-21.84375
1763129350923,4.4279184,4.8681974,6.9930243,-0.13790272,0.033139415,0.15210533,0.17058577,-0.31888035,-0.32584783,-26.1375,1.8000001,-21.84375
1763129350939,4.4279184,4.8681974,6.9930243,-0.13790272,0.033139415,0.15210533,0.16847202,-0.31790113,-0.32514793,-26.1375,1.8000001,-21.84375
1763129350941,4.4279184,4.8681974,6.9930243,-0.13790272,0.033139415,0.15210533,0.16847202,-0.31790113,-0.32514793,-23.625,-0.3375,-21.300001
1763129350942,4.4279184,4.8681974,6.9930243,-0.20723587,0.05894845,0.13225223,0.16847202,-0.31790113,-0.32514793,-23.625,-0.3375,-21.300001
1763129350943,4.4985065,4.8155556,7.23111,-0.20723587,0.05894845,0.13225223,0.16847202,-0.31790113,-0.32514793,-23.625,-0.3375,-21.300001
1763129350957,4.4985065,4.8155556,7.23111,-0.20723587,0.05894845,0.13225223,0.16847202,-0.31790113,-0.32514793,-22.987501,1.3875,-23.38125
1763129350960,4.570291,4.7491546,7.55773,-0.20723587,0.05894845,0.13225223,0.16847202,-0.31790113,-0.32514793,-22.987501,1.3875,-23.38125
1763129350962,4.570291,4.7491546,7.55773,-0.20723587,0.05894845,0.13225223,0.16640909,-0.31658491,-0.32453498,-22.987501,1.3875,-23.38125
1763129350963,4.570291,4.7491546,7.55773,-0.21288638,0.09025527,0.12202024,0.16640909,-0.31658491,-0.32453498,-22.987501,1.3875,-23.38125
1763129350978,4.570291,4.7491546,7.55773,-0.21288638,0.09025527,0.12202024,0.16640909,-0.31658491,-0.32453498,-23.0625,1.7062501,-21.975
1763129350982,4.570291,4.7491546,7.55773,-0.14599667,0.10415245,0.09590577,0.16640909,-0.31658491,-0.32453498,-23.0625,1.7062501,-21.975
1763129350983,4.570291,4.7491546,7.55773,-0.14599667,0.10415245,0.09590577,0.16503713,-0.3153018,-0.32396814,-23.0625,1.7062501,-21.975
1763129350984,4.6755753,4.67737,7.739585,-0.14599667,0.10415245,0.09590577,0.16503713,-0.3153018,-0.32396814,-23.0625,1.7062501,-21.975
1763129350998,4.6755753,4.67737,7.739585,-0.14599667,0.10415245,0.09590577,0.16503713,-0.3153018,-0.32396814,-24.562502,-0.075,-21.9375
1763129351001,4.6755753,4.67737,7.739585,-0.050396346,0.08933897,0.04657844,0.16503713,-0.3153018,-0.32396814,-24.562502,-0.075,-21.9375
1763129351002,4.6755753,4.67737,7.739585,-0.050396346,0.08933897,0.04657844,0.1646119,-0.31439385,-0.32357916,-24.562502,-0.075,-21.9375
1763129351003,4.898706,4.673781,7.7365937,-0.050396346,0.08933897,0.04657844,0.1646119,-0.31439385,-0.32357916,-24.562502,-0.075,-21.9375
1763129351019,4.898706,4.673781,7.7365937,-0.050396346,0.08933897,0.04657844,0.1646119,-0.31439385,-0.32357916,-23.118752,0.5625,-22.743752
1763129351025,4.898706,4.673781,7.7365937,-0.050396346,0.08933897,0.04657844,0.16458975,-0.31412637,-0.32344404,-23.118752,0.5625,-22.743752
1763129351025,4.697709,4.6612186,7.4333034,-0.050396346,0.08933897,0.04657844,0.16458975,-0.31412637,-0.32344404,-23.118752,0.5625,-22.743752
1763129351026,4.697709,4.6612186,7.4333034,-6.108648E-4,0.03405571,0.0044287695,0.16458975,-0.31412637,-0.32344404,-23.118752,0.5625,-22.743752
1763129351037,4.697709,4.6612186,7.4333034,-6.108648E-4,0.03405571,0.0044287695,0.16458975,-0.31412637,-0.32344404,-23.90625,1.5,-23.681252
1763129351044,4.697709,4.6612186,7.4333034,-0.041844238,-0.04214967,-0.017715078,0.16458975,-0.31412637,-0.32344404,-23.90625,1.5,-23.681252
1763129351045,4.697709,4.6612186,7.4333034,-0.041844238,-0.04214967,-0.017715078,0.1640533,-0.31438097,-0.32376704,-23.90625,1.5,-23.681252
1763129351045,4.5481577,4.691727,7.355537,-0.041844238,-0.04214967,-0.017715078,0.1640533,-0.31438097,-0.32376704,-23.90625,1.5,-23.681252
1763129351057,4.5481577,4.691727,7.355537,-0.041844238,-0.04214967,-0.017715078,0.1640533,-0.31438097,-0.32376704,-22.518751,2.1750002,-21.018751
1763129351065,4.5481577,4.691727,7.355537,-0.041844238,-0.04214967,-0.017715078,0.16401114,-0.31441233,-0.32419235,-22.518751,2.1750002,-21.018751
