timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129342098,5.4777694,4.503292,6.6394844,-0.2376264,0.47128218,0.047494736,0.07003316,-0.39029694,-0.405072,-35.475002,-3.5625002,-11.56875
1763129342101,5.4777694,4.503292,6.6394844,-0.21456626,0.570395,0.11866048,0.07003316,-0.39029694,-0.405072,-35.475002,-3.5625002,-11.56875
1763129342101,5.4777694,4.503292,6.6394844,-0.21456626,0.570395,0.11866048,0.070291504,-0.38453287,-0.40435067,-35.475002,-3.5625002,-11.56875
1763129342102,5.316852,4.429713,7.1222367,-0.21456626,0.570395,0.11866048,0.070291504,-0.38453287,-0.40435067,-35.475002,-3.5625002,-11.56875
1763129342119,5.316852,4.429713,7.1222367,-0.21456626,0.570395,0.11866048,0.070291504,-0.38453287,-0.40435067,-29.00625,0.45000002,-18.300001
1763129342121,5.316852,4.429713,7.1222367,-0.1273653,0.5232057,0.19654575,0.070291504,-0.38453287,-0.40435067,-29.00625,0.45000002,-18.300001
1763129342122,5.316852,4.429713,7.1222367,-0.1273653,0.5232057,0.19654575,0.0706834,-0.3795213,-0.40284747,-29.00625,0.45000002,-18.300001
1763129342122,5.2402816,4.2705903,7.304091,-0.1273653,0.5232057,0.19654575,0.0706834,-0.3795213,-0.40284747,-29.00625,0.45000002,-18.300001
1763129342138,5.2402816,4.2705903,7.304091,-0.1273653,0.5232057,0.19654575,0.0706834,-0.3795213,-0.40284747,-29.343752,2.325,-15.562501
1763129342145,5.2402816,4.2705903,7.304091,-0.054366965,0.38912088,0.22861615,0.0706834,-0.3795213,-0.40284747,-29.343752,2.325,-15.562501
1763129342146,5.337191,4.074379,7.0989065,-0.054366965,0.38912088,0.22861615,0.0706834,-0.3795213,-0.40284747,-29.343752,2.325,-15.562501
1763129342147,5.337191,4.074379,7.0989065,-0.054366965,0.38912088,0.22861615,0.07096276,-0.37596896,-0.40092033,-29.343752,2.325,-15.562501
1763129342157,5.337191,4.074379,7.0989065,-0.054366965,0.38912088,0.22861615,0.07096276,-0.37596896,-0.40092033,-29.00625,1.10625,-17.25
1763129342163,5.5160546,3.9894335,6.8853474,-0.054366965,0.38912088,0.22861615,0.07096276,-0.37596896,-0.40092033,-29.00625,1.10625,-17.25
1763129342164,5.5160546,3.9894335,6.8853474,-0.04703659,0.26374087,0.18234314,0.07096276,-0.37596896,-0.40092033,-29.00625,1.10625,-17.25
1763129342165,5.5160546,3.9894335,6.8853474,-0.04703659,0.26374087,0.18234314,0.07093418,-0.37354785,-0.39939308,-29.00625,1.10625,-17.25
1763129342178,5.5160546,3.9894335,6.8853474,-0.04703659,0.26374087,0.18234314,0.07093418,-0.37354785,-0.39939308,-29.94375,0.5625,-17.081251
1763129342187,5.5160546,3.9894335,6.8853474,-0.07651082,0.20616686,0.11682789,0.07093418,-0.37354785,-0.39939308,-29.94375,0.5625,-17.081251
1763129342188,5.5160546,3.9894335,6.8853474,-0.07651082,0.20616686,0.11682789,0.07066357,-0.3715187,-0.39850077,-29.94375,0.5625,-17.081251
1763129342191,5.541777,3.9798622,6.727421,-0.07651082,0.20616686,0.11682789,0.07066357,-0.3715187,-0.39850077,-29.94375,0.5625,-17.081251
1763129342198,5.541777,3.9798622,6.727421,-0.07651082,0.20616686,0.11682789,0.07066357,-0.3715187,-0.39850077,-27.956251,1.03125,-17.681252
1763129342206,5.541777,3.9798622,6.727421,-0.102472566,0.18066326,0.08872811,0.07066357,-0.3715187,-0.39850077,-27.956251,1.03125,-17.681252
1763129342207,5.3886366,4.002594,6.8464637,-0.102472566,0.18066326,0.08872811,0.07066357,-0.3715187,-0.39850077,-27.956251,1.03125,-17.681252
1763129342219,5.3886366,4.002594,6.8464637,-0.102472566,0.18066326,0.08872811,0.07019481,-0.36961573,-0.3979144,-27.956251,1.03125,-17.681252
1763129342220,5.3886366,4.002594,6.8464637,-0.102472566,0.18066326,0.08872811,0.07019481,-0.36961573,-0.3979144,-27.618752,2.86875,-17.625
1763129342227,5.3886366,4.002594,6.8464637,-0.09025527,0.17195843,0.12202024,0.07019481,-0.36961573,-0.3979144,-27.618752,2.86875,-17.625
1763129342228,5.255835,3.935595,6.8578296,-0.09025527,0.17195843,0.12202024,0.07019481,-0.36961573,-0.3979144,-27.618752,2.86875,-17.625
1763129342237,5.255835,3.935595,6.8578296,-0.09025527,0.17195843,0.12202024,0.0696779,-0.36783114,-0.39703777,-27.618752,2.86875,-17.625
1763129342237,5.255835,3.935595,6.8578296,-0.09025527,0.17195843,0.12202024,0.0696779,-0.36783114,-0.39703777,-28.95,1.5937501,-17.38125
1763129342247,5.255835,3.935595,6.8578296,-0.10415245,0.15531237,0.1875355,0.0696779,-0.36783114,-0.39703777,-28.95,1.5937501,-17.38125
1763129342248,5.358128,3.8488553,6.920043,-0.10415245,0.15531237,0.1875355,0.0696779,-0.36783114,-0.39703777,-28.95,1.5937501,-17.38125
1763129342257,5.358128,3.8488553,6.920043,-0.10415245,0.15531237,0.1875355,0.06871514,-0.3661615,-0.39567596,-28.95,1.5937501,-17.38125
1763129342258,5.358128,3.8488553,6.920043,-0.10415245,0.15531237,0.1875355,0.06871514,-0.3661615,-0.39567596,-29.081251,-0.01875,-15.918751
1763129342270,5.358128,3.8488553,6.920043,-0.123547405,0.16875139,0.23075417,0.06871514,-0.3661615,-0.39567596,-29.081251,-0.01875,-15.918751
1763129342272,5.667999,3.7998023,6.990033,-0.123547405,0.16875139,0.23075417,0.06871514,-0.3661615,-0.39567596,-29.081251,-0.01875,-15.918751
1763129342278,5.667999,3.7998023,6.990033,-0.123547405,0.16875139,0.23075417,0.06744809,-0.3643308,-0.39398563,-29.081251,-0.01875,-15.918751
1763129342279,5.667999,3.7998023,6.990033,-0.123547405,0.16875139,0.23075417,0.06744809,-0.3643308,-0.39398563,-26.98125,2.8500001,-17.8875
1763129342290,5.667999,3.7998023,6.990033,-0.14278965,0.22128576,0.22250749,0.06744809,-0.3643308,-0.39398563,-26.98125,2.8500001,-17.8875
1763129342291,5.6356955,3.7005002,6.96431,-0.14278965,0.22128576,0.22250749,0.06744809,-0.3643308,-0.39398563,-26.98125,2.8500001,-17.8875
1763129342298,5.6356955,3.7005002,6.96431,-0.14278965,0.22128576,0.22250749,0.06623696,-0.36199167,-0.3923399,-26.98125,2.8500001,-17.8875
1763129342299,5.6356955,3.7005002,6.96431,-0.14278965,0.22128576,0.22250749,0.06623696,-0.36199167,-0.3923399,-26.79375,3.2250001,-17.625
1763129342311,5.6356955,3.7005002,6.96431,-0.16890411,0.25228715,0.2319759,0.06623696,-0.36199167,-0.3923399,-26.79375,3.2250001,-17.625
1763129342312,5.517849,3.5958142,6.851249,-0.16890411,0.25228715,0.2319759,0.06623696,-0.36199167,-0.3923399,-26.79375,3.2250001,-17.625
1763129342317,5.517849,3.5958142,6.851249,-0.16890411,0.25228715,0.2319759,0.06487964,-0.35927707,-0.39067537,-26.79375,3.2250001,-17.625
1763129342317,5.517849,3.5958142,6.851249,-0.16890411,0.25228715,0.2319759,0.06487964,-0.35927707,-0.39067537,-30.337502,0.4875,-15.375001
1763129342332,5.517849,3.5958142,6.851249,-0.2328922,0.23518294,0.23151775,0.06487964,-0.35927707,-0.39067537,-30.337502,0.4875,-15.375001
1763129342332,5.30429,3.7818563,6.413961,-0.2328922,0.23518294,0.23151775,0.06487964,-0.35927707,-0.39067537,-30.337502,0.4875,-15.375001
1763129342337,5.30429,3.7818563,6.413961,-0.2328922,0.23518294,0.23151775,0.06289545,-0.3564502,-0.38925207,-30.337502,0.4875,-15.375001
1763129342337,5.30429,3.7818563,6.413961,-0.2328922,0.23518294,0.23151775,0.06289545,-0.3564502,-0.38925207,-29.212502,1.6875001,-17.775002
1763129342353,5.30429,3.7818563,6.413961,-0.36560258,0.37980518,0.29382595,0.06289545,-0.3564502,-0.38925207,-29.212502,1.6875001,-17.775002
1763129342354,4.8765726,3.6544385,6.593423,-0.36560258,0.37980518,0.29382595,0.06289545,-0.3564502,-0.38925207,-29.212502,1.6875001,-17.775002
1763129342358,4.8765726,3.6544385,6.593423,-0.36560258,0.37980518,0.29382595,0.06023522,-0.3518847,-0.38754338,-29.212502,1.6875001,-17.775002
1763129342360,4.8765726,3.6544385,6.593423,-0.36560258,0.37980518,0.29382595,0.06023522,-0.3518847,-0.38754338,-27.562502,4.0125003,-16.706251
1763129342374,4.8765726,3.6544385,6.593423,-0.40958482,0.61315554,0.41279188,0.06023522,-0.3518847,-0.38754338,-27.562502,4.0125003,-16.706251
1763129342375,4.741378,3.6550367,6.6424756,-0.40958482,0.61315554,0.41279188,0.06023522,-0.3518847,-0.38754338,-27.562502,4.0125003,-16.706251
1763129342379,4.741378,3.6550367,6.6424756,-0.40958482,0.61315554,0.41279188,0.05768617,-0.34503987,-0.38487327,-27.562502,4.0125003,-16.706251
1763129342380,4.741378,3.6550367,6.6424756,-0.40958482,0.61315554,0.41279188,0.05768617,-0.34503987,-0.38487327,-25.29375,3.5625002,-18.337502
1763129342396,4.741378,3.6550367,6.6424756,-0.48044515,0.8054252,0.5193878,0.05768617,-0.34503987,-0.38487327,-25.29375,3.5625002,-18.337502
1763129342397,4.8658047,3.4007993,7.1419773,-0.48044515,0.8054252,0.5193878,0.05768617,-0.34503987,-0.38487327,-25.29375,3.5625002,-18.337502
1763129342399,4.8658047,3.4007993,7.1419773,-0.48044515,0.8054252,0.5193878,0.054930225,-0.3362225,-0.38132656,-25.29375,3.5625002,-18.337502
1763129342401,4.8658047,3.4007993,7.1419773,-0.48044515,0.8054252,0.5193878,0.054930225,-0.3362225,-0.38132656,-24.69375,3.8625002,-19.59375
1763129342416,4.8658047,3.4007993,7.1419773,-0.4338667,0.72463834,0.5858193,0.054930225,-0.3362225,-0.38132656,-24.69375,3.8625002,-19.59375
1763129342417,5.1415777,3.182454,7.687541,-0.4338667,0.72463834,0.5858193,0.054930225,-0.3362225,-0.38132656,-24.69375,3.8625002,-19.59375
1763129342418,5.1415777,3.182454,7.687541,-0.4338667,0.72463834,0.5858193,0.05194055,-0.32828963,-0.37708026,-24.69375,3.8625002,-19.59375
1763129342419,5.1415777,3.182454,7.687541,-0.4338667,0.72463834,0.5858193,0.05194055,-0.32828963,-0.37708026,-27.35625,3.5812502,-17.8875
1763129342438,5.1415777,3.182454,7.687541,-0.4338667,0.72463834,0.5858193,0.049146235,-0.32179648,-0.37315598,-27.35625,3.5812502,-17.8875
1763129342439,5.1415777,3.182454,7.687541,-0.36270097,0.5887209,0.5317578,0.049146235,-0.32179648,-0.37315598,-27.35625,3.5812502,-17.8875
