timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129374837,-1.4099708,6.096912,6.418747,-0.7698423,-0.3733911,-0.14859286,0.31827265,0.006987202,-0.10833378,-5.3250003,1.1625,-35.381252
1763129374837,-1.4099708,6.096912,6.418747,-0.7698423,-0.3733911,-0.14859286,0.31827265,0.006987202,-0.10833378,-10.1625,-3.0,-33.15
1763129374848,-1.4099708,6.096912,6.418747,-1.2709042,-0.27366742,-0.09926552,0.31827265,0.006987202,-0.10833378,-10.1625,-3.0,-33.15
1763129374849,-0.28414768,5.487939,8.400602,-1.2709042,-0.27366742,-0.09926552,0.31827265,0.006987202,-0.10833378,-10.1625,-3.0,-33.15
1763129374858,-0.28414768,5.487939,8.400602,-1.2709042,-0.27366742,-0.09926552,0.30568817,0.0061709266,-0.11027984,-10.1625,-3.0,-33.15
1763129374859,-0.28414768,5.487939,8.400602,-1.2709042,-0.27366742,-0.09926552,0.30568817,0.0061709266,-0.11027984,-7.7812505,-0.50625,-32.04375
1763129374871,-0.28414768,5.487939,8.400602,-1.3527601,0.081397735,-0.19578215,0.30568817,0.0061709266,-0.11027984,-7.7812505,-0.50625,-32.04375
1763129374872,-0.71306115,5.1206403,9.538987,-1.3527601,0.081397735,-0.19578215,0.30568817,0.0061709266,-0.11027984,-7.7812505,-0.50625,-32.04375
1763129374879,-0.71306115,5.1206403,9.538987,-1.3527601,0.081397735,-0.19578215,0.2922734,0.009082745,-0.111695096,-7.7812505,-0.50625,-32.04375
1763129374879,-0.71306115,5.1206403,9.538987,-1.3527601,0.081397735,-0.19578215,0.2922734,0.009082745,-0.111695096,-5.83125,2.8125,-35.831253
1763129374890,-0.71306115,5.1206403,9.538987,-0.993877,0.12660173,-0.19211698,0.2922734,0.009082745,-0.111695096,-5.83125,2.8125,-35.831253
1763129374890,-1.0450653,5.020142,9.234501,-0.993877,0.12660173,-0.19211698,0.2922734,0.009082745,-0.111695096,-5.83125,2.8125,-35.831253
1763129374897,-1.0450653,5.020142,9.234501,-0.993877,0.12660173,-0.19211698,0.282275,0.012064534,-0.113106586,-5.83125,2.8125,-35.831253
1763129374898,-1.0450653,5.020142,9.234501,-0.993877,0.12660173,-0.19211698,0.282275,0.012064534,-0.113106586,-5.5687504,2.8500001,-36.825
1763129374911,-1.0450653,5.020142,9.234501,-0.51465356,-0.15195261,-0.14691298,0.282275,0.012064534,-0.113106586,-5.5687504,2.8500001,-36.825
1763129374913,-1.0624132,5.1206403,9.323633,-0.51465356,-0.15195261,-0.14691298,0.282275,0.012064534,-0.113106586,-5.5687504,2.8500001,-36.825
1763129374917,-1.0624132,5.1206403,9.323633,-0.51465356,-0.15195261,-0.14691298,0.27677855,0.011617727,-0.115047805,-5.5687504,2.8500001,-36.825
1763129374918,-1.0624132,5.1206403,9.323633,-0.51465356,-0.15195261,-0.14691298,0.27677855,0.011617727,-0.115047805,-6.1875005,0.82500005,-33.581253
1763129374932,-1.0624132,5.1206403,9.323633,-0.03329213,-0.34162614,-0.13255766,0.27677855,0.011617727,-0.115047805,-6.1875005,0.82500005,-33.581253
