timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
1763129285633,-8.007581,5.1236315,1.5332011,0.16340633,-1.1136065,-0.14828743,0.46230245,0.03764379,-0.67809373,21.69375,-16.63125,-24.150002
1763129285634,-7.507481,4.6115675,-0.104087785,0.16340633,-1.1136065,-0.14828743,0.46230245,0.03764379,-0.67809373,21.69375,-16.63125,-24.150002
1763129285638,-7.507481,4.6115675,-0.104087785,0.16340633,-1.1136065,-0.14828743,0.45612007,0.032567516,-0.6817748,21.69375,-16.63125,-24.150002
1763129285638,-7.507481,4.6115675,-0.104087785,0.16340633,-1.1136065,-0.14828743,0.45612007,0.032567516,-0.6817748,18.6375,-19.10625,-23.79375
1763129285654,-7.507481,4.6115675,-0.104087785,-0.5882628,-2.00272,0.014813471,0.45612007,0.032567516,-0.6817748,18.6375,-19.10625,-23.79375
1763129285655,-7.242476,4.365705,4.2717867,-0.5882628,-2.00272,0.014813471,0.45612007,0.032567516,-0.6817748,18.6375,-19.10625,-23.79375
1763129285660,-7.242476,4.365705,4.2717867,-0.5882628,-2.00272,0.014813471,0.43927956,0.027462767,-0.68720853,18.6375,-19.10625,-23.79375
1763129285661,-7.242476,4.365705,4.2717867,-0.5882628,-2.00272,0.014813471,0.43927956,0.027462767,-0.68720853,10.5375,-20.775002,-19.06875
1763129285675,-5.4317074,4.281358,10.065409,-0.5882628,-2.00272,0.014813471,0.43927956,0.027462767,-0.68720853,10.5375,-20.775002,-19.06875
1763129285676,-5.4317074,4.281358,10.065409,-0.4987711,-1.7838778,0.032375835,0.43927956,0.027462767,-0.68720853,10.5375,-20.775002,-19.06875
1763129285677,-5.4317074,4.281358,10.065409,-0.4987711,-1.7838778,0.032375835,0.4237567,0.021245247,-0.6935795,10.5375,-20.775002,-19.06875
1763129285677,-5.4317074,4.281358,10.065409,-0.4987711,-1.7838778,0.032375835,0.4237567,0.021245247,-0.6935795,18.5625,-16.893751,-25.1625
1763129285697,-5.4317074,4.281358,10.065409,0.022907428,-0.77427113,-0.0876591,0.4237567,0.021245247,-0.6935795,18.5625,-16.893751,-25.1625
1763129285698,-5.487939,3.6430724,10.599008,0.022907428,-0.77427113,-0.0876591,0.4237567,0.021245247,-0.6935795,18.5625,-16.893751,-25.1625
1763129285699,-5.487939,3.6430724,10.599008,0.022907428,-0.77427113,-0.0876591,0.41750786,0.016017323,-0.69871813,18.5625,-16.893751,-25.1625
1763129285700,-5.487939,3.6430724,10.599008,0.022907428,-0.77427113,-0.0876591,0.41750786,0.016017323,-0.69871813,16.0125,-18.300001,-27.35625
1763129285718,-5.487939,3.6430724,10.599008,0.31322092,-0.115453444,-0.028252495,0.41750786,0.016017323,-0.69871813,16.0125,-18.300001,-27.35625
1763129285719,-5.487939,3.6430724,10.599008,0.31322092,-0.115453444,-0.028252495,0.41771048,0.011585692,-0.70206404,16.0125,-18.300001,-27.35625
1763129285720,-5.487939,3.6430724,10.599008,0.31322092,-0.115453444,-0.028252495,0.41771048,0.011585692,-0.70206404,16.462502,-17.8875,-27.937502
1763129285720,-6.1830535,3.7920256,6.806384,0.31322092,-0.115453444,-0.028252495,0.41771048,0.011585692,-0.70206404,16.462502,-17.8875,-27.937502
1763129285739,-6.1830535,3.7920256,6.806384,0.31322092,-0.115453444,-0.028252495,0.41677815,0.008703783,-0.7033463,16.462502,-17.8875,-27.937502
1763129285740,-6.1830535,3.7920256,6.806384,0.13729186,-0.22586726,0.064904384,0.41677815,0.008703783,-0.7033463,16.462502,-17.8875,-27.937502
1763129285742,-6.373283,4.499703,3.9349968,0.13729186,-0.22586726,0.064904384,0.41677815,0.008703783,-0.7033463,16.462502,-17.8875,-27.937502
1763129285743,-6.373283,4.499703,3.9349968,0.13729186,-0.22586726,0.064904384,0.41677815,0.008703783,-0.7033463,16.931252,-17.775002,-27.375002
1763129285757,-6.373283,4.499703,3.9349968,0.13729186,-0.22586726,0.064904384,0.41677815,0.008703783,-0.7033463,16.987501,-18.075,-27.13125
1763129285760,-6.373283,4.499703,3.9349968,-0.15622866,-0.7768673,0.0368046,0.41677815,0.008703783,-0.7033463,16.987501,-18.075,-27.13125
1763129285761,-6.373283,4.499703,3.9349968,-0.15622866,-0.7768673,0.0368046,0.41059375,0.006610312,-0.7042273,16.987501,-18.075,-27.13125
1763129285762,-5.951548,4.999803,4.126423,-0.15622866,-0.7768673,0.0368046,0.41059375,0.006610312,-0.7042273,16.987501,-18.075,-27.13125
1763129285778,-5.951548,4.999803,4.126423,-0.15622866,-0.7768673,0.0368046,0.41059375,0.006610312,-0.7042273,15.656251,-17.8875,-26.212502
1763129285780,-5.966503,4.9549375,5.3922257,-0.15622866,-0.7768673,0.0368046,0.41059375,0.006610312,-0.7042273,15.656251,-17.8875,-26.212502
1763129285781,-5.966503,4.9549375,5.3922257,-0.31184646,-1.2035563,-0.06826414,0.41059375,0.006610312,-0.7042273,15.656251,-17.8875,-26.212502
1763129285782,-5.966503,4.9549375,5.3922257,-0.31184646,-1.2035563,-0.06826414,0.40029344,0.0034703272,-0.70721895,15.656251,-17.8875,-26.212502
1763129285798,-5.966503,4.9549375,5.3922257,-0.31184646,-1.2035563,-0.06826414,0.40029344,0.0034703272,-0.70721895,16.06875,-16.368752,-27.843752
1763129285801,-5.966503,4.9549375,5.3922257,-0.27794346,-1.3119848,-0.110871956,0.40029344,0.0034703272,-0.70721895,16.06875,-16.368752,-27.843752
1763129285802,-5.966503,4.9549375,5.3922257,-0.27794346,-1.3119848,-0.110871956,0.38918668,-0.0010970838,-0.7117993,16.06875,-16.368752,-27.843752
1763129285803,-5.5657053,4.6121655,7.292127,-0.27794346,-1.3119848,-0.110871956,0.38918668,-0.0010970838,-0.7117993,16.06875,-16.368752,-27.843752
1763129285819,-5.5657053,4.6121655,7.292127,-0.27794346,-1.3119848,-0.110871956,0.38918668,-0.0010970838,-0.7117993,14.400001,-17.081251,-28.1625
1763129285823,-5.4574304,3.6867416,7.5026956,-0.27794346,-1.3119848,-0.110871956,0.38918668,-0.0010970838,-0.7117993,14.400001,-17.081251,-28.1625
1763129285824,-5.4574304,3.6867416,7.5026956,-0.27794346,-1.3119848,-0.110871956,0.37922418,-0.0069524697,-0.7168318,14.400001,-17.081251,-28.1625
1763129285825,-5.4574304,3.6867416,7.5026956,-0.13377939,-1.2211187,-0.085215636,0.37922418,-0.0069524697,-0.7168318,14.400001,-17.081251,-28.1625
